CODE,ACT,LAW,PUNISH_BASIS,SCORE,PUNISH,OTHER_PENALTIES,ENFORCEMENT,ENFORCEMENT_BASIS,OTHER_MEASURES,OTHER_MEASURES_BASIS,BELONG
50370,过度疲劳仍继续驾驶的,《中华人民共和国道路交通安全法》第二十二条第二款,《中华人民共和国道路交通安全法》第九十条,####,罚款200元,####,可拖移机动车辆,《中华人民共和国道路交通安全法实施条例》第一百零四条第三项,####,####,武汉市地方法规
50381,重型、中型载货汽车及其挂车的车身或者车厢后部未按照规定喷涂放大的牌号或者放大的牌号不清晰的,《中华人民共和国道路交通安全法实施条例》第一十三条第一款,《机动车登记规定》第五十六条第一项、《湖北省实施<中华人民共和国道路交通安全法>办法》第七十条第十五项,####,罚款200元,####,####,####,####,####,武汉市地方法规
50390,对符合暂扣和吊销机动车驾驶证情形，机动车驾驶证被扣留后驾驶人无正当理由逾期未接受处理的,《中华人民共和国道路交通安全法》第一百一十条第二款,《中华人民共和国道路交通安全法》第一百一十条第一款、第二款,####,罚款####元,吊销驾驶证,扣留驾驶证,《中华人民共和国道路交通安全法》第一百一十条第一款,####,####,武汉市地方法规
50400,以欺骗、贿赂手段取得机动车牌证的,《中华人民共和国道路交通安全法》第九条、《机动车登记规定》第五十五条,####,####,罚款####元,####,收缴牌证,《中华人民共和国道路交通安全法实施条例》第一百零三条、《机动车登记规定》第五十八条第一款,撤销登记，3年内不得申请,《中华人民共和国道路交通安全法实施条例》第一百零三条、《机动车登记规定》第五十八条第一款,武汉市地方法规
50410,以欺骗、贿赂手段取得驾驶证的,《中华人民共和国道路交通安全法》第十九条,####,####,罚款####元,####,收缴驾驶证,《中华人民共和国道路交通安全法实施条例》第一百零三条,撤销许可，3年内不得申请,《中华人民共和国道路交通安全法实施条例》第一百零三条,武汉市地方法规
50420,12个月内累积记分达到12分拒不参加学习也不接受考试的,《中华人民共和国道路交通安全法实施条例》第二十三条第一款、第二十五条,####,####,罚款####元,####,扣留驾驶证,《中华人民共和国道路交通安全法》第二十四条第一款、《中华人民共和国道路交通安全法实施条例》第二十三条第一款,公告驾驶证停止使用,《中华人民共和国道路交通安全法实施条例》第二十五条,武汉市地方法规
50430,车辆被扣留后，经公告三个月后仍不来接受处理的,《中华人民共和国道路交通安全法》第一百一十二条第三款、《中华人民共和国道路交通安全法实施条例》第一百零七条,####,####,罚款####元,####,####,####,对扣留的车辆依法处理,《中华人民共和国道路交通安全法》第一百一十二条第三款、《中华人民共和国道路交通安全法实施条例》第一百零七条,武汉市地方法规
50440,机动车安全技术检验机构出具虚假检验结果的,《中华人民共和国道路交通安全法实施条例》第十五条第一款,《中华人民共和国道路交通安全法》第九十四条第二款,####,罚款所收检测费5～10倍罚款元,####,####,####,撤销检验资格,《中华人民共和国道路交通安全法》第九十四条第二款,武汉市地方法规
50450,擅自停止使用停车场或改作他用的,《中华人民共和国道路交通安全法》第三十三条第一款,####,####,罚款####元,####,####,####,####,####,武汉市地方法规
50451,擅自设置、占用、撤除道路停车泊位的，由公安机关交通管理部门责令限期改正；拒不改正的,《中华人民共和国道路交通安全法》第三十三条第一款,《湖北省实施<中华人民共和国道路交通安全法>办法》第七十七条,####,罚款1000元,####,按照有关法律规定强制执行,《湖北省实施<中华人民共和国道路交通安全法>办法》第七十七条,####,####,武汉市地方法规
50460,运输单位的车辆超载，客运车辆载客超过额定乘员不足20%或货运机动车超过核定载质量不足30%，经处罚不改的(对直接负责的主管人员),《中华人民共和国道路交通安全法》第四十八条、第四十九条,《中华人民共和国道路交通安全法》第九十二条第四款,####,罚款3000元,####,####,####,####,####,武汉市地方法规
50461,运输单位的车辆超载，客运车辆载客超过额定乘员20%不足50%或者货运机动车超过核定载质量30%不足100%，经处罚不改的(对直接负责的主管人员),《中华人民共和国道路交通安全法》第四十八条、第四十九条,《中华人民共和国道路交通安全法》第九十二条第四款,####,罚款4000元,####,####,####,####,####,武汉市地方法规
50462,运输单位的车辆超载，客运车辆载客超过额定乘员50%或者违反规定载货的，货运机动车超过核定载质量100%或者违反规定载客的，经处罚不改的(对直接负责的主管人员),《中华人民共和国道路交通安全法》第四十八条、第四十九条,《中华人民共和国道路交通安全法》第九十二条第四款,####,罚款5000元,####,####,####,####,####,武汉市地方法规
50470,改变机动车型号、发动机号、车架号或者车辆识别代号的,《中华人民共和国道路交通安全法》第十六条第二项,《机动车登记规定》第五十六条,####,罚款200元,####,####,####,####,####,武汉市地方法规
50480,未经许可，占用道路从事非交通活动的,《中华人民共和国道路交通安全法》第三十一条,####,####,罚款####元,####,####,####,####,####,武汉市地方法规
50561,在一个记分周期内累积记分达到十二分的,《机动车驾驶证申领和使用规定》第六十八条,####,####,罚款0元,####,扣留驾驶证,《中华人民共和国道路交通安全法》第二十四条第一款、《中华人民共和国道路交通安全法实施条例》第二十三条第一款,####,####,武汉市地方法规
56033,以隐瞒、欺骗手段补领机动车驾驶证的,《机动车驾驶证申领和使用规定》第六十三条第一款,《机动车驾驶证申领和使用规定》第九十五条第一款第一项,记6分,罚款500元,####,####,####,收回补领的机动车驾驶证,《机动车驾驶证申领和使用规定》第九十五条第二款,武汉市地方法规
57010,使用伪造、变造的机动车号牌的,《中华人民共和国道路交通安全法》第十六条第三项,《中华人民共和国道路交通安全法》第九十六条第一款，《湖北省实施<中华人民共和国道路交通安全法>办法》第七十六条第一款,记12分,罚款5000元,并处拘留15日以下,收缴非法牌证、扣留机动车,《湖北省实施<中华人民共和国道路交通安全法>办法》第七十六条第一款，《中华人民共和国道路交通安全法》第九十六条第一款,销毁非法牌证,《违法处理程序规定》第三十九条第一款,武汉市地方法规
57020,使用伪造、变造的机动车行驶证的,《中华人民共和国道路交通安全法》第十六条第三项,《中华人民共和国道路交通安全法》第九十六条第一款，《湖北省实施<中华人民共和国道路交通安全法>办法》第七十六条第一款,记12分,罚款5000元,并处拘留15日以下,收缴非法牌证、扣留机动车,《湖北省实施<中华人民共和国道路交通安全法>办法》第七十六条第一款，《中华人民共和国道路交通安全法》第九十六条第一款,销毁非法牌证,《违法处理程序规定》第三十九条第一款,武汉市地方法规
